fecha,producto_id,categoria,tipo_demanda,ventas_diarias,promocion_activa,campana_marketing
2019-08-26,1,Alimentos,Constante,272,Ninguna,Ninguna
2019-08-27,1,Alimentos,Constante,270,Ninguna,Ninguna
2019-08-28,1,Alimentos,Constante,271,Ninguna,Ninguna
2019-08-29,1,Alimentos,Constante,305,Ninguna,Ninguna
2019-08-30,1,Alimentos,Constante,282,Ninguna,Ninguna
2019-08-31,1,Alimentos,Constante,284,Ninguna,Ninguna
2019-09-01,1,Alimentos,Constante,308,Ninguna,Ninguna
2019-09-02,1,Alimentos,Constante,282,Ninguna,Ninguna
2019-09-03,1,Alimentos,Constante,246,Ninguna,Ninguna
2019-09-04,1,Alimentos,Constante,232,Ninguna,Ninguna
2019-09-05,1,Alimentos,Constante,255,Ninguna,Ninguna
2019-09-06,1,Alimentos,Constante,274,Ninguna,Ninguna
2019-09-07,1,Alimentos,Constante,324,Ninguna,Ninguna
2019-09-08,1,Alimentos,Constante,319,Ninguna,Ninguna
2019-09-09,1,Alimentos,Constante,289,Ninguna,Ninguna
2019-09-10,1,Alimentos,Constante,283,Ninguna,Ninguna
2019-09-11,1,Alimentos,Constante,253,Ninguna,Ninguna
2019-09-12,1,Alimentos,Constante,234,Ninguna,Ninguna
2019-09-13,1,Alimentos,Constante,264,Ninguna,Ninguna
2019-09-14,1,Alimentos,Constante,307,Ninguna,Ninguna
2019-09-15,1,Alimentos,Constante,338,Ninguna,Ninguna
2019-09-16,1,Alimentos,Constante,231,Ninguna,Ninguna
2019-09-17,1,Alimentos,Constante,269,Ninguna,Ninguna
2019-09-18,1,Alimentos,Constante,244,Ninguna,Ninguna
2019-09-19,1,Alimentos,Constante,271,Ninguna,Ninguna
2019-09-20,1,Alimentos,Constante,268,Ninguna,Ninguna
2019-09-21,1,Alimentos,Constante,373,Ninguna,Ninguna
2019-09-22,1,Alimentos,Constante,339,Ninguna,Ninguna
2019-09-23,1,Alimentos,Constante,264,Ninguna,Ninguna
2019-09-24,1,Alimentos,Constante,261,Ninguna,Ninguna
2019-09-25,1,Alimentos,Constante,246,Ninguna,Ninguna
2019-09-26,1,Alimentos,Constante,243,Ninguna,Ninguna
2019-09-27,1,Alimentos,Constante,226,Ninguna,Ninguna
2019-09-28,1,Alimentos,Constante,412,Ninguna,Ninguna
2019-09-29,1,Alimentos,Constante,274,Ninguna,Ninguna
2019-09-30,1,Alimentos,Constante,238,Ninguna,Ninguna
2019-10-01,1,Alimentos,Constante,276,Ninguna,Ninguna
2019-10-02,1,Alimentos,Constante,237,Ninguna,Ninguna
2019-10-03,1,Alimentos,Constante,266,Ninguna,Ninguna
2019-10-04,1,Alimentos,Constante,271,Ninguna,Ninguna
2019-10-05,1,Alimentos,Constante,335,Ninguna,Ninguna
2019-10-06,1,Alimentos,Constante,351,Ninguna,Ninguna
2019-10-07,1,Alimentos,Constante,257,Ninguna,Ninguna
2019-10-08,1,Alimentos,Constante,243,Ninguna,Ninguna
2019-10-09,1,Alimentos,Constante,268,Ninguna,Ninguna
2019-10-10,1,Alimentos,Constante,264,Ninguna,Ninguna
2019-10-11,1,Alimentos,Constante,251,Ninguna,Ninguna
2019-10-12,1,Alimentos,Constante,276,Ninguna,Ninguna
2019-10-13,1,Alimentos,Constante,377,Ninguna,Ninguna
2019-10-14,1,Alimentos,Constante,267,Ninguna,Ninguna
2019-10-15,1,Alimentos,Constante,269,Ninguna,Ninguna
2019-10-16,1,Alimentos,Constante,223,Ninguna,Ninguna
2019-10-17,1,Alimentos,Constante,243,Ninguna,Ninguna
2019-10-18,1,Alimentos,Constante,279,Ninguna,Ninguna
2019-10-19,1,Alimentos,Constante,319,Ninguna,Ninguna
2019-10-20,1,Alimentos,Constante,348,Ninguna,Ninguna
2019-10-21,1,Alimentos,Constante,226,Ninguna,Ninguna
2019-10-22,1,Alimentos,Constante,255,Ninguna,Ninguna
2019-10-23,1,Alimentos,Constante,269,Ninguna,Ninguna
2019-10-24,1,Alimentos,Constante,274,Ninguna,Ninguna
2019-10-25,1,Alimentos,Constante,258,Ninguna,Ninguna
2019-10-26,1,Alimentos,Constante,314,Ninguna,Ninguna
2019-10-27,1,Alimentos,Constante,366,Ninguna,Ninguna
2019-10-28,1,Alimentos,Constante,266,Ninguna,Ninguna
2019-10-29,1,Alimentos,Constante,256,Ninguna,Ninguna
2019-10-30,1,Alimentos,Constante,288,Ninguna,Ninguna
2019-10-31,1,Alimentos,Constante,267,Ninguna,Ninguna
2019-11-01,1,Alimentos,Constante,274,Ninguna,Ninguna
2019-11-02,1,Alimentos,Constante,291,Ninguna,Ninguna
2019-11-03,1,Alimentos,Constante,291,Ninguna,Ninguna
2019-11-04,1,Alimentos,Constante,225,Ninguna,Ninguna
2019-11-05,1,Alimentos,Constante,230,Ninguna,Ninguna
2019-11-06,1,Alimentos,Constante,256,Ninguna,Ninguna
2019-11-07,1,Alimentos,Constante,223,Ninguna,Ninguna
2019-11-08,1,Alimentos,Constante,243,Ninguna,Ninguna
2019-11-09,1,Alimentos,Constante,302,Ninguna,Ninguna
2019-11-10,1,Alimentos,Constante,373,Ninguna,Ninguna
2019-11-11,1,Alimentos,Constante,290,Ninguna,Ninguna
2019-11-12,1,Alimentos,Constante,269,Ninguna,Ninguna
2019-11-13,1,Alimentos,Constante,241,Ninguna,Ninguna
2019-11-14,1,Alimentos,Constante,269,Ninguna,Ninguna
2019-11-15,1,Alimentos,Constante,273,Ninguna,Ninguna
2019-11-16,1,Alimentos,Constante,344,Ninguna,Ninguna
2019-11-17,1,Alimentos,Constante,399,Ninguna,Ninguna
2019-11-18,1,Alimentos,Constante,240,Ninguna,Ninguna
2019-11-19,1,Alimentos,Constante,266,Ninguna,Ninguna
2019-11-20,1,Alimentos,Constante,269,Ninguna,Ninguna
2019-11-21,1,Alimentos,Constante,271,Ninguna,Ninguna
2019-11-22,1,Alimentos,Constante,248,Ninguna,Ninguna
2019-11-23,1,Alimentos,Constante,317,Ninguna,Ninguna
2019-11-24,1,Alimentos,Constante,307,Ninguna,Ninguna
2019-11-25,1,Alimentos,Constante,285,Ninguna,Ninguna
2019-11-26,1,Alimentos,Constante,237,Ninguna,Ninguna
2019-11-27,1,Alimentos,Constante,267,Ninguna,Ninguna
2019-11-28,1,Alimentos,Constante,281,Ninguna,Ninguna
2019-11-29,1,Alimentos,Constante,248,Ninguna,Ninguna
2019-11-30,1,Alimentos,Constante,353,Ninguna,Ninguna
2019-12-01,1,Alimentos,Constante,272,Ninguna,Ninguna
2019-12-02,1,Alimentos,Constante,260,Ninguna,Ninguna
2019-12-03,1,Alimentos,Constante,289,Ninguna,Ninguna
2019-12-04,1,Alimentos,Constante,297,Ninguna,Ninguna
2019-12-05,1,Alimentos,Constante,312,Ninguna,Ninguna
2019-12-06,1,Alimentos,Constante,252,Ninguna,Ninguna
2019-12-07,1,Alimentos,Constante,348,Ninguna,Ninguna
2019-12-08,1,Alimentos,Constante,302,Ninguna,Ninguna
2019-12-09,1,Alimentos,Constante,284,Ninguna,Ninguna
2019-12-10,1,Alimentos,Constante,233,Ninguna,Ninguna
2019-12-11,1,Alimentos,Constante,248,Ninguna,Ninguna
2019-12-12,1,Alimentos,Constante,298,Ninguna,Ninguna
2019-12-13,1,Alimentos,Constante,285,Ninguna,Ninguna
2019-12-14,1,Alimentos,Constante,349,Ninguna,Ninguna
2019-12-15,1,Alimentos,Constante,294,Ninguna,Ninguna
2019-12-16,1,Alimentos,Constante,250,Ninguna,Ninguna
2019-12-17,1,Alimentos,Constante,269,Ninguna,Ninguna
2019-12-18,1,Alimentos,Constante,270,Ninguna,Ninguna
2019-12-19,1,Alimentos,Constante,282,Ninguna,Ninguna
2019-12-20,1,Alimentos,Constante,265,Ninguna,Ninguna
2019-12-21,1,Alimentos,Constante,405,Ninguna,Ninguna
2019-12-22,1,Alimentos,Constante,392,Ninguna,Ninguna
2019-12-23,1,Alimentos,Constante,279,Ninguna,Ninguna
2019-12-24,1,Alimentos,Constante,278,Ninguna,Ninguna
2019-12-25,1,Alimentos,Constante,248,Ninguna,Ninguna
2019-12-26,1,Alimentos,Constante,245,Ninguna,Ninguna
2019-12-27,1,Alimentos,Constante,237,Ninguna,Ninguna
2019-12-28,1,Alimentos,Constante,399,Ninguna,Ninguna
2019-12-29,1,Alimentos,Constante,308,Ninguna,Ninguna
2019-12-30,1,Alimentos,Constante,252,Ninguna,Ninguna
2019-12-31,1,Alimentos,Constante,263,Ninguna,Ninguna
2020-01-01,1,Alimentos,Constante,224,Ninguna,Ninguna
2020-01-02,1,Alimentos,Constante,243,Ninguna,Ninguna
2020-01-03,1,Alimentos,Constante,220,Ninguna,Ninguna
2020-01-04,1,Alimentos,Constante,329,Ninguna,Ninguna
2020-01-05,1,Alimentos,Constante,314,Ninguna,Ninguna
2020-01-06,1,Alimentos,Constante,256,Ninguna,Ninguna
2020-01-07,1,Alimentos,Constante,237,Ninguna,Ninguna
2020-01-08,1,Alimentos,Constante,254,Ninguna,Ninguna
2020-01-09,1,Alimentos,Constante,285,Ninguna,Ninguna
2020-01-10,1,Alimentos,Constante,276,Ninguna,Ninguna
2020-01-11,1,Alimentos,Constante,330,Ninguna,Ninguna
2020-01-12,1,Alimentos,Constante,410,Ninguna,Ninguna
2020-01-13,1,Alimentos,Constante,287,Ninguna,Ninguna
2020-01-14,1,Alimentos,Constante,276,Ninguna,Ninguna
2020-01-15,1,Alimentos,Constante,272,Ninguna,Ninguna
2020-01-16,1,Alimentos,Constante,271,Ninguna,Ninguna
2020-01-17,1,Alimentos,Constante,233,Ninguna,Ninguna
2020-01-18,1,Alimentos,Constante,385,Ninguna,Ninguna
2020-01-19,1,Alimentos,Constante,276,Ninguna,Ninguna
2020-01-20,1,Alimentos,Constante,247,Ninguna,Ninguna
2020-01-21,1,Alimentos,Constante,268,Ninguna,Ninguna
2020-01-22,1,Alimentos,Constante,249,Ninguna,Ninguna
2020-01-23,1,Alimentos,Constante,242,Ninguna,Ninguna
2020-01-24,1,Alimentos,Constante,285,Ninguna,Ninguna
2020-01-25,1,Alimentos,Constante,295,Ninguna,Ninguna
2020-01-26,1,Alimentos,Constante,302,Ninguna,Ninguna
2020-01-27,1,Alimentos,Constante,275,Ninguna,Ninguna
2020-01-28,1,Alimentos,Constante,243,Ninguna,Ninguna
2020-01-29,1,Alimentos,Constante,260,Ninguna,Ninguna
2020-01-30,1,Alimentos,Constante,235,Ninguna,Ninguna
2020-01-31,1,Alimentos,Constante,295,Ninguna,Ninguna
2020-02-01,1,Alimentos,Constante,276,Ninguna,Ninguna
2020-02-02,1,Alimentos,Constante,357,Ninguna,Ninguna
2020-02-03,1,Alimentos,Constante,257,Ninguna,Ninguna
2020-02-04,1,Alimentos,Constante,268,Ninguna,Ninguna
2020-02-05,1,Alimentos,Constante,241,Ninguna,Ninguna
2020-02-06,1,Alimentos,Constante,222,Ninguna,Ninguna
2020-02-07,1,Alimentos,Constante,243,Ninguna,Ninguna
2020-02-08,1,Alimentos,Constante,304,Ninguna,Ninguna
2020-02-09,1,Alimentos,Constante,287,Ninguna,Ninguna
2020-02-10,1,Alimentos,Constante,249,Ninguna,Ninguna
2020-02-11,1,Alimentos,Constante,245,Ninguna,Ninguna
2020-02-12,1,Alimentos,Constante,255,Ninguna,Ninguna
2020-02-13,1,Alimentos,Constante,289,Ninguna,Ninguna
2020-02-14,1,Alimentos,Constante,279,Ninguna,Ninguna
2020-02-15,1,Alimentos,Constante,300,Ninguna,Ninguna
2020-02-16,1,Alimentos,Constante,401,Ninguna,Ninguna
2020-02-17,1,Alimentos,Constante,253,Ninguna,Ninguna
2020-02-18,1,Alimentos,Constante,233,Ninguna,Ninguna
2020-02-19,1,Alimentos,Constante,284,Ninguna,Ninguna
2020-02-20,1,Alimentos,Constante,283,Ninguna,Ninguna
2020-02-21,1,Alimentos,Constante,264,Ninguna,Ninguna
2020-02-22,1,Alimentos,Constante,251,Ninguna,Ninguna
2020-02-23,1,Alimentos,Constante,334,Ninguna,Ninguna
2020-02-24,1,Alimentos,Constante,255,Ninguna,Ninguna
2020-02-25,1,Alimentos,Constante,256,Ninguna,Ninguna
2020-02-26,1,Alimentos,Constante,281,Ninguna,Ninguna
2020-02-27,1,Alimentos,Constante,273,Ninguna,Ninguna
2020-02-28,1,Alimentos,Constante,254,Ninguna,Ninguna
2020-02-29,1,Alimentos,Constante,368,Ninguna,Ninguna
2020-03-01,1,Alimentos,Constante,327,Ninguna,Ninguna
2020-03-02,1,Alimentos,Constante,270,Ninguna,Ninguna
2020-03-03,1,Alimentos,Constante,251,Ninguna,Ninguna
2020-03-04,1,Alimentos,Constante,239,Ninguna,Ninguna
2020-03-05,1,Alimentos,Constante,254,Ninguna,Ninguna
2020-03-06,1,Alimentos,Constante,281,Ninguna,Ninguna
2020-03-07,1,Alimentos,Constante,288,Ninguna,Ninguna
2020-03-08,1,Alimentos,Constante,300,Ninguna,Ninguna
2020-03-09,1,Alimentos,Constante,243,Ninguna,Ninguna
2020-03-10,1,Alimentos,Constante,246,Ninguna,Ninguna
2020-03-11,1,Alimentos,Constante,221,Ninguna,Ninguna
2020-03-12,1,Alimentos,Constante,284,Ninguna,Ninguna
2020-03-13,1,Alimentos,Constante,228,Ninguna,Ninguna
2020-03-14,1,Alimentos,Constante,312,Ninguna,Ninguna
2020-03-15,1,Alimentos,Constante,273,Ninguna,Ninguna
2020-03-16,1,Alimentos,Constante,245,Ninguna,Ninguna
2020-03-17,1,Alimentos,Constante,238,Ninguna,Ninguna
2020-03-18,1,Alimentos,Constante,234,Ninguna,Ninguna
2020-03-19,1,Alimentos,Constante,258,Ninguna,Ninguna
2020-03-20,1,Alimentos,Constante,204,Ninguna,Ninguna
2020-03-21,1,Alimentos,Constante,248,Ninguna,Ninguna
2020-03-22,1,Alimentos,Constante,272,Ninguna,Ninguna
2020-03-23,1,Alimentos,Constante,231,Ninguna,Ninguna
2020-03-24,1,Alimentos,Constante,255,Ninguna,Ninguna
2020-03-25,1,Alimentos,Constante,241,Ninguna,Ninguna
2020-03-26,1,Alimentos,Constante,233,Ninguna,Ninguna
2020-03-27,1,Alimentos,Constante,233,Ninguna,Ninguna
2020-03-28,1,Alimentos,Constante,276,Ninguna,Ninguna
2020-03-29,1,Alimentos,Constante,331,Ninguna,Ninguna
2020-03-30,1,Alimentos,Constante,238,Ninguna,Ninguna
2020-03-31,1,Alimentos,Constante,242,Ninguna,Ninguna
2020-04-01,1,Alimentos,Constante,215,Ninguna,Ninguna
2020-04-02,1,Alimentos,Constante,254,Ninguna,Ninguna
2020-04-03,1,Alimentos,Constante,230,Ninguna,Ninguna
2020-04-04,1,Alimentos,Constante,266,Ninguna,Ninguna
2020-04-05,1,Alimentos,Constante,314,Ninguna,Ninguna
2020-04-06,1,Alimentos,Constante,207,Ninguna,Ninguna
2020-04-07,1,Alimentos,Constante,204,Ninguna,Ninguna
2020-04-08,1,Alimentos,Constante,209,Ninguna,Ninguna
2020-04-09,1,Alimentos,Constante,215,Ninguna,Ninguna
2020-04-10,1,Alimentos,Constante,192,Ninguna,Ninguna
2020-04-11,1,Alimentos,Constante,291,Ninguna,Ninguna
2020-04-12,1,Alimentos,Constante,257,Ninguna,Ninguna
2020-04-13,1,Alimentos,Constante,233,Ninguna,Ninguna
2020-04-14,1,Alimentos,Constante,236,Ninguna,Ninguna
2020-04-15,1,Alimentos,Constante,245,Ninguna,Ninguna
2020-04-16,1,Alimentos,Constante,197,Ninguna,Ninguna
2020-04-17,1,Alimentos,Constante,237,Ninguna,Ninguna
2020-04-18,1,Alimentos,Constante,264,Ninguna,Ninguna
2020-04-19,1,Alimentos,Constante,301,Ninguna,Ninguna
2020-04-20,1,Alimentos,Constante,227,Ninguna,Ninguna
2020-04-21,1,Alimentos,Constante,204,Ninguna,Ninguna
2020-04-22,1,Alimentos,Constante,206,Ninguna,Ninguna
2020-04-23,1,Alimentos,Constante,214,Ninguna,Ninguna
2020-04-24,1,Alimentos,Constante,232,Ninguna,Ninguna
2020-04-25,1,Alimentos,Constante,334,Ninguna,Ninguna
2020-04-26,1,Alimentos,Constante,283,Ninguna,Ninguna
2020-04-27,1,Alimentos,Constante,238,Ninguna,Ninguna
2020-04-28,1,Alimentos,Constante,242,Ninguna,Ninguna
2020-04-29,1,Alimentos,Constante,178,Ninguna,Ninguna
2020-04-30,1,Alimentos,Constante,227,Ninguna,Ninguna
2020-05-01,1,Alimentos,Constante,218,Ninguna,Ninguna
2020-05-02,1,Alimentos,Constante,242,Ninguna,Ninguna
2020-05-03,1,Alimentos,Constante,254,Ninguna,Ninguna
2020-05-04,1,Alimentos,Constante,207,Ninguna,Ninguna
2020-05-05,1,Alimentos,Constante,245,Ninguna,Ninguna
2020-05-06,1,Alimentos,Constante,201,Ninguna,Ninguna
2020-05-07,1,Alimentos,Constante,223,Ninguna,Ninguna
2020-05-08,1,Alimentos,Constante,199,Ninguna,Ninguna
2020-05-09,1,Alimentos,Constante,258,Ninguna,Ninguna
2020-05-10,1,Alimentos,Constante,264,Ninguna,Ninguna
2020-05-11,1,Alimentos,Constante,232,Ninguna,Ninguna
2020-05-12,1,Alimentos,Constante,225,Ninguna,Ninguna
2020-05-13,1,Alimentos,Constante,226,Ninguna,Ninguna
2020-05-14,1,Alimentos,Constante,233,Ninguna,Ninguna
2020-05-15,1,Alimentos,Constante,217,Ninguna,Ninguna
2020-05-16,1,Alimentos,Constante,305,Ninguna,Ninguna
2020-05-17,1,Alimentos,Constante,261,Ninguna,Ninguna
2020-05-18,1,Alimentos,Constante,218,Ninguna,Ninguna
2020-05-19,1,Alimentos,Constante,223,Ninguna,Ninguna
2020-05-20,1,Alimentos,Constante,219,Ninguna,Ninguna
2020-05-21,1,Alimentos,Constante,201,Ninguna,Ninguna
2020-05-22,1,Alimentos,Constante,216,Ninguna,Ninguna
2020-05-23,1,Alimentos,Constante,240,Ninguna,Ninguna
2020-05-24,1,Alimentos,Constante,259,Ninguna,Ninguna
2020-05-25,1,Alimentos,Constante,190,Ninguna,Ninguna
2020-05-26,1,Alimentos,Constante,249,Ninguna,Ninguna
2020-05-27,1,Alimentos,Constante,266,Ninguna,Ninguna
2020-05-28,1,Alimentos,Constante,224,Ninguna,Ninguna
2020-05-29,1,Alimentos,Constante,235,Ninguna,Ninguna
2020-05-30,1,Alimentos,Constante,305,Ninguna,Ninguna
2020-05-31,1,Alimentos,Constante,283,Ninguna,Ninguna
2020-06-01,1,Alimentos,Constante,208,Ninguna,Ninguna
2020-06-02,1,Alimentos,Constante,243,Ninguna,Ninguna
2020-06-03,1,Alimentos,Constante,218,Ninguna,Ninguna
2020-06-04,1,Alimentos,Constante,229,Ninguna,Ninguna
2020-06-05,1,Alimentos,Constante,210,Ninguna,Ninguna
2020-06-06,1,Alimentos,Constante,299,Ninguna,Ninguna
2020-06-07,1,Alimentos,Constante,266,Ninguna,Ninguna
2020-06-08,1,Alimentos,Constante,212,Ninguna,Ninguna
2020-06-09,1,Alimentos,Constante,220,Ninguna,Ninguna
2020-06-10,1,Alimentos,Constante,216,Ninguna,Ninguna
2020-06-11,1,Alimentos,Constante,214,Ninguna,Ninguna
2020-06-12,1,Alimentos,Constante,213,Ninguna,Ninguna
2020-06-13,1,Alimentos,Constante,310,Ninguna,Ninguna
2020-06-14,1,Alimentos,Constante,329,Ninguna,Ninguna
2020-06-15,1,Alimentos,Constante,216,Ninguna,Ninguna
2020-06-16,1,Alimentos,Constante,228,Ninguna,Ninguna
2020-06-17,1,Alimentos,Constante,232,Ninguna,Ninguna
2020-06-18,1,Alimentos,Constante,219,Ninguna,Ninguna
2020-06-19,1,Alimentos,Constante,234,Ninguna,Ninguna
2020-06-20,1,Alimentos,Constante,241,Ninguna,Ninguna
2020-06-21,1,Alimentos,Constante,242,Ninguna,Ninguna
2020-06-22,1,Alimentos,Constante,209,Ninguna,Ninguna
2020-06-23,1,Alimentos,Constante,236,Ninguna,Ninguna
2020-06-24,1,Alimentos,Constante,221,Ninguna,Ninguna
2020-06-25,1,Alimentos,Constante,213,Ninguna,Ninguna
2020-06-26,1,Alimentos,Constante,195,Ninguna,Ninguna
2020-06-27,1,Alimentos,Constante,294,Ninguna,Ninguna
2020-06-28,1,Alimentos,Constante,321,Ninguna,Ninguna
2020-06-29,1,Alimentos,Constante,223,Ninguna,Ninguna
2020-06-30,1,Alimentos,Constante,217,Ninguna,Ninguna
2020-07-01,1,Alimentos,Constante,204,Ninguna,Ninguna
2020-07-02,1,Alimentos,Constante,231,Ninguna,Ninguna
2020-07-03,1,Alimentos,Constante,217,Ninguna,Ninguna
2020-07-04,1,Alimentos,Constante,280,Ninguna,Ninguna
2020-07-05,1,Alimentos,Constante,260,Ninguna,Ninguna
2020-07-06,1,Alimentos,Constante,223,Ninguna,Ninguna
2020-07-07,1,Alimentos,Constante,229,Ninguna,Ninguna
2020-07-08,1,Alimentos,Constante,208,Ninguna,Ninguna
2020-07-09,1,Alimentos,Constante,218,Ninguna,Ninguna
2020-07-10,1,Alimentos,Constante,191,Ninguna,Ninguna
2020-07-11,1,Alimentos,Constante,254,Ninguna,Ninguna
2020-07-12,1,Alimentos,Constante,323,Ninguna,Ninguna
2020-07-13,1,Alimentos,Constante,256,Ninguna,Ninguna
2020-07-14,1,Alimentos,Constante,203,Ninguna,Ninguna
2020-07-15,1,Alimentos,Constante,239,Ninguna,Ninguna
2020-07-16,1,Alimentos,Constante,209,Ninguna,Ninguna
2020-07-17,1,Alimentos,Constante,235,Ninguna,Ninguna
2020-07-18,1,Alimentos,Constante,327,Ninguna,Ninguna
2020-07-19,1,Alimentos,Constante,298,Ninguna,Ninguna
2020-07-20,1,Alimentos,Constante,226,Ninguna,Ninguna
2020-07-21,1,Alimentos,Constante,221,Ninguna,Ninguna
2020-07-22,1,Alimentos,Constante,238,Ninguna,Ninguna
2020-07-23,1,Alimentos,Constante,241,Ninguna,Ninguna
2020-07-24,1,Alimentos,Constante,216,Ninguna,Ninguna
2020-07-25,1,Alimentos,Constante,235,Ninguna,Ninguna
2020-07-26,1,Alimentos,Constante,275,Ninguna,Ninguna
2020-07-27,1,Alimentos,Constante,210,Ninguna,Ninguna
2020-07-28,1,Alimentos,Constante,250,Ninguna,Ninguna
2020-07-29,1,Alimentos,Constante,257,Ninguna,Ninguna
2020-07-30,1,Alimentos,Constante,240,Ninguna,Ninguna
2020-07-31,1,Alimentos,Constante,235,Ninguna,Ninguna
2020-08-01,1,Alimentos,Constante,277,Ninguna,Ninguna
2020-08-02,1,Alimentos,Constante,226,Ninguna,Ninguna
2020-08-03,1,Alimentos,Constante,225,Ninguna,Ninguna
2020-08-04,1,Alimentos,Constante,270,Ninguna,Ninguna
2020-08-05,1,Alimentos,Constante,212,Ninguna,Ninguna
2020-08-06,1,Alimentos,Constante,224,Ninguna,Ninguna
2020-08-07,1,Alimentos,Constante,222,Ninguna,Ninguna
2020-08-08,1,Alimentos,Constante,280,Ninguna,Ninguna
2020-08-09,1,Alimentos,Constante,299,Ninguna,Ninguna
2020-08-10,1,Alimentos,Constante,195,Ninguna,Ninguna
2020-08-11,1,Alimentos,Constante,223,Ninguna,Ninguna
2020-08-12,1,Alimentos,Constante,249,Ninguna,Ninguna
2020-08-13,1,Alimentos,Constante,224,Ninguna,Ninguna
2020-08-14,1,Alimentos,Constante,204,Ninguna,Ninguna
2020-08-15,1,Alimentos,Constante,286,Ninguna,Ninguna
2020-08-16,1,Alimentos,Constante,288,Ninguna,Ninguna
2020-08-17,1,Alimentos,Constante,240,Ninguna,Ninguna
2020-08-18,1,Alimentos,Constante,199,Ninguna,Ninguna
2020-08-19,1,Alimentos,Constante,249,Ninguna,Ninguna
2020-08-20,1,Alimentos,Constante,239,Ninguna,Ninguna
2020-08-21,1,Alimentos,Constante,228,Ninguna,Ninguna
2020-08-22,1,Alimentos,Constante,298,Ninguna,Ninguna
2020-08-23,1,Alimentos,Constante,275,Ninguna,Ninguna
2020-08-24,1,Alimentos,Constante,258,Ninguna,Ninguna
2020-08-25,1,Alimentos,Constante,226,Ninguna,Ninguna
2020-08-26,1,Alimentos,Constante,217,Ninguna,Ninguna
2020-08-27,1,Alimentos,Constante,230,Ninguna,Ninguna
2020-08-28,1,Alimentos,Constante,259,Ninguna,Ninguna
2020-08-29,1,Alimentos,Constante,296,Ninguna,Ninguna
2020-08-30,1,Alimentos,Constante,265,Ninguna,Ninguna
2020-08-31,1,Alimentos,Constante,237,Ninguna,Ninguna
2020-09-01,1,Alimentos,Constante,210,Ninguna,Ninguna
2020-09-02,1,Alimentos,Constante,211,Ninguna,Ninguna
2020-09-03,1,Alimentos,Constante,267,Ninguna,Ninguna
2020-09-04,1,Alimentos,Constante,197,Ninguna,Ninguna
2020-09-05,1,Alimentos,Constante,242,Ninguna,Ninguna
2020-09-06,1,Alimentos,Constante,257,Ninguna,Ninguna
2020-09-07,1,Alimentos,Constante,228,Ninguna,Ninguna
2020-09-08,1,Alimentos,Constante,202,Ninguna,Ninguna
2020-09-09,1,Alimentos,Constante,216,Ninguna,Ninguna
2020-09-10,1,Alimentos,Constante,226,Ninguna,Ninguna
2020-09-11,1,Alimentos,Constante,213,Ninguna,Ninguna
2020-09-12,1,Alimentos,Constante,329,Ninguna,Ninguna
2020-09-13,1,Alimentos,Constante,263,Ninguna,Ninguna
2020-09-14,1,Alimentos,Constante,253,Ninguna,Ninguna
2020-09-15,1,Alimentos,Constante,224,Ninguna,Ninguna
2020-09-16,1,Alimentos,Constante,194,Ninguna,Ninguna
2020-09-17,1,Alimentos,Constante,196,Ninguna,Ninguna
2020-09-18,1,Alimentos,Constante,245,Ninguna,Ninguna
2020-09-19,1,Alimentos,Constante,277,Ninguna,Ninguna
2020-09-20,1,Alimentos,Constante,286,Ninguna,Ninguna
2020-09-21,1,Alimentos,Constante,223,Ninguna,Ninguna
2020-09-22,1,Alimentos,Constante,202,Ninguna,Ninguna
2020-09-23,1,Alimentos,Constante,229,Ninguna,Ninguna
2020-09-24,1,Alimentos,Constante,236,Ninguna,Ninguna
2020-09-25,1,Alimentos,Constante,194,Ninguna,Ninguna
2020-09-26,1,Alimentos,Constante,226,Ninguna,Ninguna
2020-09-27,1,Alimentos,Constante,310,Ninguna,Ninguna
2020-09-28,1,Alimentos,Constante,245,Ninguna,Ninguna
2020-09-29,1,Alimentos,Constante,216,Ninguna,Ninguna
2020-09-30,1,Alimentos,Constante,243,Ninguna,Ninguna
2020-10-01,1,Alimentos,Constante,225,Ninguna,Ninguna
2020-10-02,1,Alimentos,Constante,205,Ninguna,Ninguna
2020-10-03,1,Alimentos,Constante,272,Ninguna,Ninguna
2020-10-04,1,Alimentos,Constante,217,Ninguna,Ninguna
2020-10-05,1,Alimentos,Constante,228,Ninguna,Ninguna
2020-10-06,1,Alimentos,Constante,222,Ninguna,Ninguna
2020-10-07,1,Alimentos,Constante,231,Ninguna,Ninguna
2020-10-08,1,Alimentos,Constante,204,Ninguna,Ninguna
2020-10-09,1,Alimentos,Constante,220,Ninguna,Ninguna
2020-10-10,1,Alimentos,Constante,275,Ninguna,Ninguna
2020-10-11,1,Alimentos,Constante,267,Ninguna,Ninguna
2020-10-12,1,Alimentos,Constante,243,Ninguna,Ninguna
2020-10-13,1,Alimentos,Constante,209,Ninguna,Ninguna
2020-10-14,1,Alimentos,Constante,192,Ninguna,Ninguna
2020-10-15,1,Alimentos,Constante,198,Ninguna,Ninguna
2020-10-16,1,Alimentos,Constante,255,Ninguna,Ninguna
2020-10-17,1,Alimentos,Constante,241,Ninguna,Ninguna
2020-10-18,1,Alimentos,Constante,254,Ninguna,Ninguna
2020-10-19,1,Alimentos,Constante,256,Ninguna,Ninguna
2020-10-20,1,Alimentos,Constante,243,Ninguna,Ninguna
